    1  HONIARA/HENDERSON             AGGH  HONIARA, SOLOMON ISLANDS      0925420}16003120}000280  
         431   75.4635859029552        50.3312340741303     
   251.154637709355        7.59778171986934                1
   46.7444257201003     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.5321E+01  5.0473E+01  2.5103E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.60273734595503     
  Doserate calculation time in seconds.  6.2400818E-02
         432   75.3214824135848        50.4729640712007     
   251.034310388607        7.60273734595503                1
   46.8711380091995     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.5179E+01  5.0612E+01  2.5091E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.60768614875283     
  Doserate calculation time in seconds.  4.6798706E-02
         433   75.1792928137196        50.6120356902552     
   250.914117525923        7.60768614875283                1
   46.9979327783454     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.5037E+01  5.0749E+01  2.5079E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.61262919468928     
  Doserate calculation time in seconds.  3.1204224E-02
         434   75.0370194898621        50.7485232042281     
   250.794035476346        7.61262919468928                1
   47.1248099315902     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.4895E+01  5.0882E+01  2.5067E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.61749643154292     
  Doserate calculation time in seconds.  4.6798706E-02
         435   74.8946647394201        50.8824982023951     
   250.674040594921        7.61749643154292                1
   47.2517682054493     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.4752E+01  5.1014E+01  2.5055E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.62231258853496     
  Doserate calculation time in seconds.  1.5602112E-02
         436   74.7522307747410        51.0140297078720     
   250.554109236692        7.62231258853496                1
   47.3788067485915     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.4610E+01  5.1143E+01  2.5043E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.62713544217838     
  Doserate calculation time in seconds.  3.1196594E-02
         437   74.6097197269335        51.1431842891423     
   250.434217756703        7.62713544217838                1
   47.5059256726278     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.4467E+01  5.1270E+01  2.5031E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.63195658945782     
  Doserate calculation time in seconds.  4.6798706E-02
         438   74.4671336494870        51.2700261659548     
   250.314342509998        7.63195658945782                1
   47.6331249491188     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.4324E+01  5.1395E+01  2.5019E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.63677709609584     
  Doserate calculation time in seconds.  1.5602112E-02
         439   74.3244745217033        51.3946173099112     
   250.194459851622        7.63677709609584                1
   47.7604045673871     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.4182E+01  5.1517E+01  2.5007E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.64159798959663     
  Doserate calculation time in seconds.  3.1204224E-02
         440   74.1817442519502        51.5170175400434     
   250.074547047682        7.64159798959663                1
   47.8877645338804     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.4039E+01  5.1637E+01  2.4995E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.64641968264913     
  Doserate calculation time in seconds.  4.6798706E-02
         441   74.0389446807478        51.6372846136626     
   249.954594996237        7.64641968264913                1
   48.0152048619245     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3896E+01  5.1755E+01  2.4983E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.65132201581306     
  Doserate calculation time in seconds.  4.6798706E-02
         442   73.8960775836975        51.7554743127435     
   249.834605089116        7.65132201581306                1
   48.1427268955214     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3753E+01  5.1872E+01  2.4971E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.65625514709167     
  Doserate calculation time in seconds.  4.6798706E-02
         443   73.7531446742631        51.8716405260911     
   249.714578988072        7.65625514709167                1
   48.2703311479729     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.1204224E-02
 Finished:   7.3610E+01  5.1986E+01  2.4959E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.66118908553587     
  Doserate calculation time in seconds.  6.2400818E-02
         444   73.6101476064115        51.9858353275245     
   249.594518354864        7.66118908553587                1
   48.3980176327318     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3467E+01  5.2098E+01  2.4947E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.66615906744959     
  Doserate calculation time in seconds.  3.1204224E-02
         445   73.4670879771226        52.0981090502930     
   249.474424851245        7.66615906744959                1
   48.5257869505227     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3324E+01  5.2209E+01  2.4935E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.67111118390380     
  Doserate calculation time in seconds.  3.1204224E-02
         446   73.3239673287743        52.2085103579337     
   249.354300138972        7.67111118390380                1
   48.6536388035877     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.3181E+01  5.2317E+01  2.4923E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.67603926944972     
  Doserate calculation time in seconds.  3.1196594E-02
         447   73.1807871514108        52.3170863117596     
   249.234145879802        7.67603926944972                1
   48.7815727914119     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.3038E+01  5.2424E+01  2.4911E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.68094379384760     
  Doserate calculation time in seconds.  3.1204224E-02
         448   73.0375488848997        52.4238824351627     
   249.113963735488        7.68094379384760                1
   48.9095885213094     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2894E+01  5.2529E+01  2.4899E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.68578672199861     
  Doserate calculation time in seconds.  4.6798706E-02
         449   72.8942539209856        52.5289427749003     
   248.993755367789        7.68578672199861                1
   49.0376849666760     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.2751E+01  5.2632E+01  2.4887E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.69061308655118     
  Doserate calculation time in seconds.  4.6798706E-02
         450   72.7509036052443        52.6323099595267     
   248.873523428515        7.69061308655118                1
   49.1658618514519     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.2607E+01  5.2734E+01  2.4875E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.69543909102790     
  Doserate calculation time in seconds.  3.1204224E-02
         451   72.6074992389437        52.7340252551196     
   248.753279186492        7.69543909102790                1
   49.2941191696357     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   3.1204224E-02
 Finished:   7.2464E+01  5.2834E+01  2.4863E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.70026403982188     
  Doserate calculation time in seconds.  6.2400818E-02
         452   72.4640420808173        52.8341286184448     
   248.633038347325        7.70026403982188                1
   49.4224569036327     
  PreGCR time in DOSE in seconds.   1.5602112E-02
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.2321E+01  5.2933E+01  2.4851E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.70508723156084     
  Doserate calculation time in seconds.  4.6806335E-02
         453   72.3205333487536        52.9326587476927     
   248.512816653284        7.70508723156084                1
   49.5508750241587     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.2177E+01  5.3030E+01  2.4839E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.70993095734590     
  Doserate calculation time in seconds.  4.6798706E-02
         454   72.1769742214068        53.0296531309110     
   248.392629846642        7.70993095734590                1
   49.6793738734478     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   7.2033E+01  5.3125E+01  2.4827E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.71482264343271     
  Doserate calculation time in seconds.  4.6798706E-02
         455   72.0333658397332        53.1251480922557     
   248.272493669668        7.71482264343271                1
   49.8079542508383     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   7.1890E+01  5.3219E+01  2.4815E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.71970943905342     
  Doserate calculation time in seconds.  6.2400818E-02
         456   71.8897093084562        53.2191788361684     
   248.152423864635        7.71970943905342                1
   49.9366160748226     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1746E+01  5.3312E+01  2.4803E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.72459066931665     
  Doserate calculation time in seconds.  6.2400818E-02
         457   71.7460056974648        53.3117794895898     
   248.032436173812        7.72459066931665                1
   50.0653592526445     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   3.1196594E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.1602E+01  5.3403E+01  2.4791E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.72946565763526     
  Doserate calculation time in seconds.  6.2400818E-02
         458   71.6022560431488        53.4029831423045     
   247.912546339471        7.72946565763526                1
   50.1941836802718     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1458E+01  5.3493E+01  2.4779E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.73433372421010     
  Doserate calculation time in seconds.  1.5602112E-02
         459   71.4584613496733        53.4928218855151     
   247.792770103884        7.73433372421010                1
   50.3230892423419     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   7.1315E+01  5.3581E+01  2.4767E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.73919475789166     
  Doserate calculation time in seconds.  3.1196594E-02
         460   71.3146225901964        53.5813268487320     
   247.673121300940        7.73919475789166                1
   50.4520758216401     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1171E+01  5.3669E+01  2.4755E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.74404820145694     
  Doserate calculation time in seconds.  3.1196594E-02
         461   71.1707407080328        53.6685282350626     
   247.553603442700        7.74404820145694                1
   50.5811432916644     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.1027E+01  5.3754E+01  2.4743E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.74889400364030     
  Doserate calculation time in seconds.  3.1204224E-02
         462   71.0268166177660        53.7544553549809     
   247.434216567513        7.74889400364030                1
   50.7102915250584     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0883E+01  5.3839E+01  2.4731E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.75356404920426     
  Doserate calculation time in seconds.  3.1196594E-02
         463   70.8828512063116        53.8391366586503     
   247.314960711108        7.75356404920426                1
   50.8395175925452     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0739E+01  5.3923E+01  2.4720E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.75817069826298     
  Doserate calculation time in seconds.  3.1204224E-02
         464   70.7388453339345        53.9225997668707     
   247.195835909216        7.75817069826298                1
   50.9688204375162     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   7.0595E+01  5.4005E+01  2.4708E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.76274631077321     
  Doserate calculation time in seconds.  3.1196594E-02
         465   70.5947998352221        54.0048715007182     
   247.076842197569        7.76274631077321                1
   51.0981995426958     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0451E+01  5.4086E+01  2.4696E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.76724429510836     
  Doserate calculation time in seconds.  3.1204224E-02
         466   70.4507155200150        54.0859779099378     
   246.957979611895        7.76724429510836                1
   51.2276536142809     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0307E+01  5.4166E+01  2.4684E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.77175364197701     
  Doserate calculation time in seconds.  3.1196594E-02
         467   70.3065931742992        54.1659443001519     
   246.839248187928        7.77175364197701                1
   51.3571828416472     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0162E+01  5.4245E+01  2.4672E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.77627379688398     
  Doserate calculation time in seconds.  3.1204224E-02
         468   70.1624335610593        54.2447952589390     
   246.720647961396        7.77627379688398                1
   51.4867874049286     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   7.0018E+01  5.4323E+01  2.4660E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.78080475382959     
  Doserate calculation time in seconds.  3.1196594E-02
         469   70.0182374210966        54.3225546808366     
   246.602178967699        7.78080475382959                1
   51.6164674841591     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.9874E+01  5.4399E+01  2.4648E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.78530707666699     
  Doserate calculation time in seconds.  3.1204224E-02
         470   69.8740054738122        54.3992457913203     
   246.483838171767        7.78530707666699                1
   51.7462226021035     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.9730E+01  5.4475E+01  2.4637E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.78979819675727     
  Doserate calculation time in seconds.  3.1196594E-02
         471   69.7297384179582        54.4748911698051     
   246.365611963399        7.78979819675727                1
   51.8760525720495     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.9585E+01  5.4550E+01  2.4625E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.79428368214270     
  Doserate calculation time in seconds.  3.1204224E-02
         472   69.5854369323577        54.5495127717161     
   246.247484457400        7.79428368214270                1
   52.0059573000852     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.9441E+01  5.4623E+01  2.4613E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.79876381742141     
  Doserate calculation time in seconds.  3.1196594E-02
         473   69.4411016765945        54.6231319496707     
   246.129439768578        7.79876381742141                1
   52.1359366970422     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.9297E+01  5.4696E+01  2.4601E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.80323950851023     
  Doserate calculation time in seconds.  4.6798706E-02
         474   69.2967332916763        54.6957694738138     
   246.011462011738        7.80323950851023                1
   52.2659906888507     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.9152E+01  5.4767E+01  2.4589E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.80771168931995     
  Doserate calculation time in seconds.  4.6806335E-02
         475   69.1523324006692        54.7674455513444     
   245.893535301687        7.80771168931995                1
   52.3961192170060     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.9008E+01  5.4838E+01  2.4578E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.81217771763803     
  Doserate calculation time in seconds.  4.6798706E-02
         476   69.0078996093080        54.8381798452712     
   245.775643753231        7.81217771763803                1
   52.5263221789667     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.8863E+01  5.4908E+01  2.4566E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.81653026699379     
  Doserate calculation time in seconds.  3.1196594E-02
         477   68.8634355065811        54.9079914924303     
   245.657771481176        7.81653026699379                1
   52.6565976834166     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.8719E+01  5.4977E+01  2.4554E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.82087480713123     
  Doserate calculation time in seconds.  4.6798706E-02
         478   68.7189406652931        54.9768991208005     
   245.539902600330        7.82087480713123                1
   52.7869455968688     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.8574E+01  5.5045E+01  2.4542E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.82520967711695     
  Doserate calculation time in seconds.  6.2400818E-02
         479   68.5744156426045        55.0449208661461     
   245.422021246805        7.82520967711695                1
   52.9173657581540     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.8430E+01  5.5112E+01  2.4530E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.82953681769950     
  Doserate calculation time in seconds.  4.6806335E-02
         480   68.4298609805502        55.1120743880175     
   245.304116073604        7.82953681769950                1
   53.0478580384490     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.8285E+01  5.5178E+01  2.4519E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.83386318283929     
  Doserate calculation time in seconds.  4.6798706E-02
         481   68.2852772065382        55.1783768851381     
   245.186185811325        7.83386318283929                1
   53.1784224248297     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.8141E+01  5.5244E+01  2.4507E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.83818146263469     
  Doserate calculation time in seconds.  4.6798706E-02
         482   68.1406648338285        55.2438451102044     
   245.068230554101        7.83818146263469                1
   53.3090587825403     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7996E+01  5.5308E+01  2.4495E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.84248902901885     
  Doserate calculation time in seconds.  3.1204224E-02
         483   67.9960243619940        55.3084953841252     
   244.950250396069        7.84248902901885                1
   53.4397669330239     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7851E+01  5.5372E+01  2.4483E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.84686861644556     
  Doserate calculation time in seconds.  3.1196594E-02
         484   67.8513562773633        55.3723436097238     
   244.832245431362        7.84686861644556                1
   53.5705480766313     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7707E+01  5.5435E+01  2.4471E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85123208635686     
  Doserate calculation time in seconds.  1.5602112E-02
         485   67.7066610534469        55.4354052849270     
   244.714215754117        7.85123208635686                1
   53.7014019447373     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7562E+01  5.5498E+01  2.4460E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85556220970737     
  Doserate calculation time in seconds.  4.6798706E-02
         486   67.5619391513471        55.4976955154627     
   244.596161458467        7.85556220970737                1
   53.8323279815657     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.7417E+01  5.5559E+01  2.4448E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.85987096228010     
  Doserate calculation time in seconds.  3.1196594E-02
         487   67.4171910201528        55.5592290270866     
   244.478082638547        7.85987096228010                1
   53.9633258309371     
  PreGCR time in DOSE in seconds.   1.5602112E-02
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.7272E+01  5.5620E+01  2.4436E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.86416345731354     
  Doserate calculation time in seconds.  4.6806335E-02
         488   67.2724170973189        55.6200201773595     
   244.359979388493        7.86416345731354                1
   54.0943952218923     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5594482E-02
 Finished:   6.7128E+01  5.5680E+01  2.4424E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.86843991544033     
  Doserate calculation time in seconds.  3.1196594E-02
         489   67.1276178090325        55.6800829669924     
   244.241851903622        7.86843991544033                1
   54.2255358871496     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.6983E+01  5.5739E+01  2.4412E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87266615874730     
  Doserate calculation time in seconds.  3.1204224E-02
         490   66.9827935705646        55.7394310507788     
   244.123705780623        7.87266615874730                1
   54.3567469897954     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.6838E+01  5.5798E+01  2.4401E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.87683101345020     
  Doserate calculation time in seconds.  3.1196594E-02
         491   66.8379447866097        55.7980777481311     
   244.005554624445        7.87683101345020                1
   54.4880275066863     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.6693E+01  5.5856E+01  2.4389E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88100726774942     
  Doserate calculation time in seconds.  3.1196594E-02
         492   66.6930718516124        55.8560360532374     
   243.887412688081        7.88100726774942                1
   54.6193776278154     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.6548E+01  5.5913E+01  2.4377E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88518494597082     
  Doserate calculation time in seconds.  3.1204224E-02
         493   66.5481751500825        55.9133186448551     
   243.769294224524        7.88518494597082                1
   54.7507973769149     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
  FORBUSH time in seconds.   1.5602112E-02
 Finished:   6.6403E+01  5.5970E+01  2.4365E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.88922399642966     
  Doserate calculation time in seconds.  1.5602112E-02
         494   66.4032550568985        55.9699378957548     
   243.651213486765        7.88922399642966                1
   54.8822844435221     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5594482E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.6258E+01  5.6026E+01  2.4353E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89328579974745     
  Doserate calculation time in seconds.  3.1196594E-02
         495   66.2583119376003        56.0259058818309     
   243.533184727798        7.89328579974745                1
   55.0138392068512     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   1.5602112E-02
  FORBUSH time in seconds.   0.0000000E+00
 Finished:   6.6113E+01  5.6081E+01  2.4342E+02  2.0173E+03  76   4   0   0
  Adjusted Dose of type           76  is    7.89734705463533     
  Doserate calculation time in seconds.  4.6798706E-02
         496   66.1133461486716        56.0812343908902     
   243.415222200615        7.89734705463533                1
   55.1454616577618     
  PreGCR time in DOSE in seconds.   0.0000000E+00
  GCR time in seconds.   0.0000000E+00
